return_id,product_id,claim_id,claim_date,claim_qty,status
R05440,P0300,C05440,2025-04-22,8,Approved
R05441,P0290,C05441,2025-02-27,8,Approved
R05442,P0077,C05442,2025-03-25,7,Submitted
R05443,P0298,C05443,2025-03-20,5,Submitted
R05444,P0137,C05444,2025-02-09,5,Approved
R05445,P0106,C05445,2025-03-17,4,Submitted
R05446,P0095,C05446,2025-04-29,1,Submitted
R05447,P0135,C05447,2025-02-25,9,Submitted
R05448,P0068,C05448,2025-03-20,6,Rejected
R05449,P0147,C05449,2025-02-27,8,Rejected
R05450,P0490,C05450,2025-04-29,5,Submitted
R05451,P0478,C05451,2025-05-03,6,Submitted
R05452,P0159,C05452,2025-04-30,4,Approved
R05453,P0384,C05453,2025-05-02,8,Submitted
R05454,P0163,C05454,2025-03-13,9,Submitted
R05455,P0441,C05455,2025-02-12,9,Submitted
R05456,P0341,C05456,2025-05-06,8,Submitted
R05457,P0189,C05457,2025-04-18,0,Approved
R05458,P0415,C05458,2025-03-22,5,Submitted
R05459,P0339,C05459,2025-03-13,10,Submitted
R05460,P0095,C05460,2025-03-18,7,Submitted
R05461,P0181,C05461,2025-04-15,2,Approved
R05462,P0288,C05462,2025-04-11,9,Approved
R05463,P0322,C05463,2025-02-19,3,Submitted
R05464,P0187,C05464,2025-03-20,10,Rejected
R05465,P0372,C05465,2025-02-11,4,Submitted
R05466,P0138,C05466,2025-04-12,8,Approved
R05467,P0130,C05467,2025-04-14,8,Submitted
R05468,P0194,C05468,2025-03-12,7,Submitted
R05469,P0316,C05469,2025-02-22,4,Submitted
R05470,P0472,C05470,2025-03-11,8,Submitted
R05471,P0273,C05471,2025-03-04,3,Approved
R05472,P0352,C05472,2025-05-04,2,Approved
R05473,P0144,C05473,2025-02-03,6,Approved
R05474,P0016,C05474,2025-04-12,3,Submitted
R05475,P0302,C05475,2025-02-24,3,Rejected
R05476,P0423,C05476,2025-03-20,5,Submitted
R05477,P0245,C05477,2025-03-30,4,Approved
R05478,P0415,C05478,2025-04-04,9,Approved
R05479,P0107,C05479,2025-05-08,5,Submitted
R05480,P0088,C05480,2025-03-16,4,Approved
R05481,P0129,C05481,2025-02-23,6,Submitted
R05482,P0395,C05482,2025-04-14,8,Submitted
R05483,P0375,C05483,2025-02-20,8,Approved
R05484,P0341,C05484,2025-04-23,5,Submitted
R05485,P0004,C05485,2025-04-01,5,Submitted
R05486,P0327,C05486,2025-04-06,4,Submitted
R05487,P0410,C05487,2025-02-11,1,Submitted
R05488,P0367,C05488,2025-04-05,1,Submitted
R05489,P0306,C05489,2025-03-17,4,Approved
R05490,P0396,C05490,2025-04-11,7,Submitted
R05491,P0095,C05491,2025-03-22,6,Approved
R05492,P0209,C05492,2025-03-05,2,Approved
R05493,P0225,C05493,2025-04-13,9,Submitted
R05494,P0459,C05494,2025-04-11,2,Approved
R05495,P0348,C05495,2025-04-04,10,Submitted
R05496,P0480,C05496,2025-03-28,3,Submitted
R05497,P0321,C05497,2025-02-22,7,Submitted
R05498,P0047,C05498,2025-04-10,7,Submitted
R05499,P0476,C05499,2025-04-06,9,Rejected
R05500,P0181,C05500,2025-03-07,1,Submitted
R05501,P0106,C05501,2025-05-01,7,Approved
R05502,P0199,C05502,2025-03-26,4,Approved
R05503,P0386,C05503,2025-05-03,7,Submitted
R05504,P0106,C05504,2025-03-08,0,Rejected
R05505,P0280,C05505,2025-02-10,8,Rejected
R05506,P0260,C05506,2025-03-08,1,Rejected
R05507,P0108,C05507,2025-03-20,6,Submitted
R05508,P0019,C05508,2025-02-09,9,Submitted
R05509,P0410,C05509,2025-03-12,1,Submitted
R05510,P0459,C05510,2025-04-09,8,Approved
R05511,P0296,C05511,2025-04-09,3,Submitted
R05512,P0306,C05512,2025-04-01,6,Approved
R05513,P0171,C05513,2025-04-17,7,Approved
R05514,P0331,C05514,2025-02-18,10,Submitted
R05515,P0493,C05515,2025-03-05,7,Submitted
R05516,P0195,C05516,2025-03-22,5,Rejected
R05517,P0012,C05517,2025-04-08,7,Submitted
R05518,P0195,C05518,2025-04-14,8,Submitted
R05519,P0490,C05519,2025-04-16,5,Submitted
R05520,P0283,C05520,2025-04-26,3,Submitted
R05521,P0369,C05521,2025-04-15,8,Submitted
R05522,P0182,C05522,2025-04-16,8,Submitted
R05523,P0450,C05523,2025-04-19,6,Submitted
R05524,P0305,C05524,2025-03-06,4,Submitted
R05525,P0144,C05525,2025-04-23,1,Submitted
R05526,P0386,C05526,2025-03-19,8,Submitted
R05527,P0316,C05527,2025-03-20,7,Approved
R05528,P0182,C05528,2025-02-10,5,Submitted
R05529,P0030,C05529,2025-03-08,7,Submitted
R05530,P0084,C05530,2025-03-16,9,Approved
R05531,P0166,C05531,2025-03-19,5,Submitted
R05532,P0284,C05532,2025-04-22,4,Submitted
R05533,P0281,C05533,2025-03-21,3,Approved
R05534,P0096,C05534,2025-03-23,8,Submitted
R05535,P0381,C05535,2025-04-19,1,Approved
R05536,P0266,C05536,2025-04-29,8,Approved
R05537,P0444,C05537,2025-03-14,1,Submitted
R05538,P0298,C05538,2025-03-11,5,Submitted
R05539,P0296,C05539,2025-04-05,10,Submitted
R05540,P0225,C05540,2025-04-09,2,Submitted
R05541,P0333,C05541,2025-05-04,8,Approved
R05542,P0361,C05542,2025-04-27,8,Submitted
R05543,P0374,C05543,2025-02-26,9,Submitted
R05544,P0042,C05544,2025-04-23,7,Submitted
R05545,P0303,C05545,2025-02-18,5,Submitted
R05546,P0421,C05546,2025-03-16,8,Submitted
R05547,P0246,C05547,2025-02-19,0,Submitted
R05548,P0208,C05548,2025-05-02,7,Approved
R05549,P0237,C05549,2025-02-16,6,Submitted
R05550,P0022,C05550,2025-02-19,4,Submitted
R05551,P0185,C05551,2025-02-18,0,Submitted
R05552,P0468,C05552,2025-02-19,7,Submitted
R05553,P0242,C05553,2025-02-16,0,Submitted
R05554,P0363,C05554,2025-02-27,1,Submitted
R05555,P0283,C05555,2025-05-07,4,Submitted
R05556,P0041,C05556,2025-02-13,8,Submitted
R05557,P0336,C05557,2025-03-12,7,Submitted
R05558,P0162,C05558,2025-04-06,7,Approved
R05559,P0160,C05559,2025-05-05,4,Submitted
R05560,P0474,C05560,2025-03-22,7,Approved
R05561,P0089,C05561,2025-03-15,1,Submitted
R05562,P0322,C05562,2025-04-18,7,Approved
R05563,P0012,C05563,2025-02-05,2,Submitted
R05564,P0424,C05564,2025-02-20,4,Submitted
R05565,P0073,C05565,2025-02-08,4,Approved
R05566,P0076,C05566,2025-04-24,1,Approved
R05567,P0346,C05567,2025-04-18,6,Rejected
R05568,P0201,C05568,2025-03-27,7,Submitted
R05569,P0010,C05569,2025-03-08,2,Submitted
R05570,P0352,C05570,2025-03-30,3,Submitted
R05571,P0226,C05571,2025-04-03,10,Approved
R05572,P0176,C05572,2025-04-19,5,Rejected
R05573,P0276,C05573,2025-03-21,8,Submitted
R05574,P0039,C05574,2025-04-09,1,Approved
R05575,P0060,C05575,2025-03-25,7,Submitted
R05576,P0066,C05576,2025-03-31,6,Submitted
R05577,P0321,C05577,2025-03-19,7,Submitted
R05578,P0435,C05578,2025-03-27,6,Submitted
R05579,P0124,C05579,2025-04-24,10,Submitted
R05580,P0164,C05580,2025-03-05,2,Submitted
R05581,P0408,C05581,2025-04-23,5,Submitted
R05582,P0411,C05582,2025-03-03,1,Submitted
R05583,P0386,C05583,2025-03-11,7,Approved
R05584,P0159,C05584,2025-03-04,2,Submitted
R05585,P0057,C05585,2025-04-20,9,Submitted
R05586,P0078,C05586,2025-02-19,5,Submitted
R05587,P0194,C05587,2025-02-27,2,Approved
R05588,P0285,C05588,2025-05-01,5,Submitted
R05589,P0015,C05589,2025-03-31,2,Rejected
R05590,P0012,C05590,2025-02-18,2,Submitted
R05591,P0101,C05591,2025-03-24,8,Submitted
R05592,P0156,C05592,2025-02-25,3,Submitted
R05593,P0340,C05593,2025-02-17,2,Submitted
R05594,P0125,C05594,2025-04-11,9,Submitted
R05595,P0359,C05595,2025-04-29,4,Submitted
R05596,P0280,C05596,2025-04-14,5,Submitted
R05597,P0405,C05597,2025-02-16,0,Submitted
R05598,P0394,C05598,2025-02-14,7,Approved
R05599,P0110,C05599,2025-05-09,8,Approved
R05600,P0334,C05600,2025-03-30,5,Submitted
R05601,P0357,C05601,2025-03-16,6,Submitted
R05602,P0146,C05602,2025-03-11,4,Submitted
R05603,P0216,C05603,2025-03-01,1,Submitted
R05604,P0398,C05604,2025-04-08,2,Approved
R05605,P0162,C05605,2025-04-07,6,Approved
R05606,P0128,C05606,2025-05-06,10,Submitted
R05607,P0314,C05607,2025-02-20,4,Submitted
R05608,P0332,C05608,2025-03-22,3,Submitted
R05609,P0150,C05609,2025-05-09,0,Approved
R05610,P0454,C05610,2025-03-29,2,Submitted
R05611,P0036,C05611,2025-02-17,5,Rejected
R05612,P0173,C05612,2025-02-05,7,Rejected
R05613,P0420,C05613,2025-04-29,9,Approved
R05614,P0022,C05614,2025-04-17,8,Submitted
R05615,P0206,C05615,2025-05-06,10,Submitted
R05616,P0127,C05616,2025-04-27,8,Submitted
R05617,P0336,C05617,2025-02-21,9,Rejected
R05618,P0445,C05618,2025-05-09,9,Submitted
R05619,P0356,C05619,2025-04-01,1,Approved
R05620,P0440,C05620,2025-03-28,9,Rejected
R05621,P0217,C05621,2025-04-07,1,Approved
R05622,P0096,C05622,2025-03-07,8,Submitted
R05623,P0417,C05623,2025-05-01,5,Submitted
R05624,P0429,C05624,2025-05-04,4,Submitted
R05625,P0164,C05625,2025-04-18,1,Submitted
R05626,P0148,C05626,2025-05-10,1,Rejected
R05627,P0018,C05627,2025-04-09,3,Rejected
R05628,P0294,C05628,2025-04-15,1,Submitted
R05629,P0195,C05629,2025-04-15,9,Submitted
R05630,P0151,C05630,2025-04-30,2,Submitted
R05631,P0480,C05631,2025-03-11,1,Submitted
R05632,P0365,C05632,2025-02-13,7,Submitted
R05633,P0123,C05633,2025-03-23,4,Submitted
R05634,P0400,C05634,2025-02-09,5,Rejected
R05635,P0187,C05635,2025-04-07,2,Rejected
R05636,P0453,C05636,2025-02-21,2,Submitted
R05637,P0452,C05637,2025-02-09,6,Approved
R05638,P0149,C05638,2025-04-02,5,Submitted
R05639,P0104,C05639,2025-02-26,9,Approved
R05640,P0243,C05640,2025-03-14,5,Submitted
R05641,P0462,C05641,2025-03-03,6,Submitted
R05642,P0231,C05642,2025-03-28,0,Submitted
R05643,P0479,C05643,2025-02-24,2,Submitted
R05644,P0206,C05644,2025-03-22,4,Approved
R05645,P0198,C05645,2025-04-20,6,Rejected
R05646,P0396,C05646,2025-04-18,5,Approved
R05647,P0400,C05647,2025-02-24,4,Approved
R05648,P0337,C05648,2025-02-12,4,Submitted
R05649,P0493,C05649,2025-04-27,9,Submitted
R05650,P0087,C05650,2025-04-09,2,Approved
R05651,P0142,C05651,2025-05-05,5,Submitted
R05652,P0317,C05652,2025-05-04,7,Submitted
R05653,P0199,C05653,2025-03-09,3,Approved
R05654,P0046,C05654,2025-03-19,2,Submitted
R05655,P0288,C05655,2025-04-04,7,Submitted
R05656,P0015,C05656,2025-03-24,9,Submitted
R05657,P0044,C05657,2025-02-08,0,Submitted
R05658,P0401,C05658,2025-04-07,10,Approved
R05659,P0169,C05659,2025-03-16,8,Approved
R05660,P0310,C05660,2025-04-10,1,Submitted
R05661,P0495,C05661,2025-03-14,7,Rejected
R05662,P0044,C05662,2025-03-12,4,Approved
R05663,P0098,C05663,2025-02-09,7,Submitted
R05664,P0261,C05664,2025-03-06,10,Approved
R05665,P0109,C05665,2025-03-01,9,Submitted
R05666,P0283,C05666,2025-03-18,7,Approved
R05667,P0372,C05667,2025-03-30,2,Approved
R05668,P0343,C05668,2025-02-28,9,Submitted
R05669,P0104,C05669,2025-04-29,4,Approved
R05670,P0256,C05670,2025-04-18,7,Approved
R05671,P0379,C05671,2025-03-19,8,Submitted
R05672,P0206,C05672,2025-03-13,3,Submitted
R05673,P0335,C05673,2025-02-22,9,Submitted
R05674,P0043,C05674,2025-04-17,3,Submitted
R05675,P0353,C05675,2025-04-30,10,Submitted
R05676,P0245,C05676,2025-04-13,5,Submitted
R05677,P0287,C05677,2025-03-20,8,Submitted
R05678,P0355,C05678,2025-04-21,0,Submitted
R05679,P0273,C05679,2025-04-02,3,Approved
R05680,P0476,C05680,2025-02-16,6,Rejected
R05681,P0083,C05681,2025-03-02,8,Rejected
R05682,P0110,C05682,2025-05-06,0,Submitted
R05683,P0438,C05683,2025-03-22,10,Approved
R05684,P0190,C05684,2025-03-09,5,Rejected
R05685,P0471,C05685,2025-05-05,4,Rejected
R05686,P0288,C05686,2025-03-29,7,Approved
R05687,P0424,C05687,2025-03-08,8,Approved
R05688,P0397,C05688,2025-02-09,4,Submitted
R05689,P0251,C05689,2025-04-03,8,Submitted
R05690,P0212,C05690,2025-03-01,7,Submitted
R05691,P0291,C05691,2025-02-23,4,Submitted
R05692,P0133,C05692,2025-03-22,9,Rejected
R05693,P0201,C05693,2025-04-02,2,Submitted
R05694,P0285,C05694,2025-05-04,0,Rejected
R05695,P0326,C05695,2025-02-26,6,Approved
R05696,P0409,C05696,2025-04-20,2,Submitted
R05697,P0095,C05697,2025-03-01,8,Submitted
R05698,P0278,C05698,2025-03-27,6,Submitted
R05699,P0450,C05699,2025-04-21,6,Approved
R05700,P0429,C05700,2025-03-07,1,Approved
R05701,P0325,C05701,2025-03-27,3,Rejected
R05702,P0219,C05702,2025-03-21,3,Submitted
R05703,P0089,C05703,2025-04-14,9,Submitted
R05704,P0072,C05704,2025-03-01,4,Submitted
R05705,P0247,C05705,2025-04-23,4,Submitted
R05706,P0129,C05706,2025-02-20,9,Approved
R05707,P0212,C05707,2025-03-06,8,Submitted
R05708,P0428,C05708,2025-04-05,3,Submitted
R05709,P0343,C05709,2025-04-03,6,Submitted
R05710,P0096,C05710,2025-02-15,2,Submitted
R05711,P0075,C05711,2025-04-02,10,Approved
R05712,P0423,C05712,2025-02-28,2,Submitted
R05713,P0495,C05713,2025-02-19,1,Submitted
R05714,P0054,C05714,2025-05-03,5,Approved
R05715,P0344,C05715,2025-04-07,4,Submitted
R05716,P0459,C05716,2025-02-09,4,Approved
R05717,P0413,C05717,2025-04-18,1,Rejected
R05718,P0054,C05718,2025-03-26,5,Approved
R05719,P0218,C05719,2025-05-04,5,Submitted
R05720,P0016,C05720,2025-03-29,4,Approved
R05721,P0099,C05721,2025-03-09,8,Approved
R05722,P0020,C05722,2025-03-24,2,Submitted
R05723,P0046,C05723,2025-03-15,9,Approved
R05724,P0451,C05724,2025-02-26,0,Submitted
R05725,P0193,C05725,2025-04-10,9,Approved
R05726,P0383,C05726,2025-05-03,4,Submitted
R05727,P0058,C05727,2025-04-23,1,Rejected
R05728,P0437,C05728,2025-03-07,8,Submitted
R05729,P0111,C05729,2025-04-15,6,Submitted
R05730,P0129,C05730,2025-02-07,3,Submitted
R05731,P0337,C05731,2025-02-26,6,Submitted
R05732,P0194,C05732,2025-03-26,4,Submitted
R05733,P0413,C05733,2025-02-20,5,Submitted
R05734,P0340,C05734,2025-03-23,7,Submitted
R05735,P0326,C05735,2025-04-13,0,Submitted
R05736,P0008,C05736,2025-03-14,2,Submitted
R05737,P0029,C05737,2025-02-09,9,Submitted
R05738,P0112,C05738,2025-03-11,7,Submitted
R05739,P0435,C05739,2025-04-09,8,Submitted
R05740,P0161,C05740,2025-05-03,2,Submitted
R05741,P0131,C05741,2025-02-10,7,Submitted
R05742,P0188,C05742,2025-03-01,7,Submitted
R05743,P0163,C05743,2025-04-06,2,Submitted
R05744,P0197,C05744,2025-02-08,3,Submitted
R05745,P0475,C05745,2025-02-24,3,Submitted
R05746,P0364,C05746,2025-04-03,6,Submitted
R05747,P0204,C05747,2025-04-15,9,Submitted
R05748,P0212,C05748,2025-04-03,6,Submitted
R05749,P0109,C05749,2025-02-25,5,Approved
R05750,P0276,C05750,2025-03-09,6,Approved
R05751,P0073,C05751,2025-03-11,0,Rejected
R05752,P0167,C05752,2025-04-26,5,Submitted
R05753,P0260,C05753,2025-04-15,4,Submitted
R05754,P0243,C05754,2025-02-27,10,Rejected
R05755,P0275,C05755,2025-04-12,5,Submitted
R05756,P0102,C05756,2025-03-11,4,Submitted
R05757,P0475,C05757,2025-03-29,2,Submitted
R05758,P0173,C05758,2025-03-13,3,Submitted
R05759,P0171,C05759,2025-02-22,9,Submitted
R05760,P0141,C05760,2025-02-19,5,Approved
R05761,P0397,C05761,2025-03-06,0,Rejected
R05762,P0188,C05762,2025-04-14,6,Submitted
R05763,P0441,C05763,2025-03-18,7,Approved
R05764,P0086,C05764,2025-04-27,5,Submitted
R05765,P0476,C05765,2025-02-16,2,Submitted
R05766,P0052,C05766,2025-02-27,3,Approved
R05767,P0111,C05767,2025-03-19,10,Submitted
R05768,P0437,C05768,2025-04-17,6,Submitted
R05769,P0365,C05769,2025-04-14,2,Submitted
R05770,P0342,C05770,2025-03-27,5,Submitted
R05771,P0043,C05771,2025-04-08,2,Submitted
R05772,P0211,C05772,2025-05-07,5,Rejected
R05773,P0456,C05773,2025-04-24,9,Approved
R05774,P0500,C05774,2025-04-16,4,Submitted
R05775,P0200,C05775,2025-04-08,3,Submitted
R05776,P0298,C05776,2025-04-24,8,Rejected
R05777,P0346,C05777,2025-03-16,7,Approved
R05778,P0240,C05778,2025-05-01,8,Submitted
R05779,P0115,C05779,2025-02-12,2,Submitted
R05780,P0026,C05780,2025-02-18,8,Submitted
R05781,P0407,C05781,2025-02-12,2,Submitted
R05782,P0299,C05782,2025-03-05,7,Approved
R05783,P0077,C05783,2025-04-11,3,Submitted
R05784,P0412,C05784,2025-02-23,7,Rejected
R05785,P0137,C05785,2025-03-17,8,Submitted
R05786,P0020,C05786,2025-05-10,6,Submitted
R05787,P0440,C05787,2025-03-24,2,Submitted
R05788,P0211,C05788,2025-04-30,5,Submitted
R05789,P0240,C05789,2025-02-25,5,Submitted
R05790,P0039,C05790,2025-03-07,4,Submitted
R05791,P0435,C05791,2025-04-11,3,Rejected
R05792,P0268,C05792,2025-02-15,3,Submitted
R05793,P0207,C05793,2025-02-16,1,Submitted
R05794,P0479,C05794,2025-04-12,1,Submitted
R05795,P0439,C05795,2025-04-05,7,Submitted
R05796,P0462,C05796,2025-03-05,4,Submitted
R05797,P0267,C05797,2025-03-01,9,Submitted
R05798,P0154,C05798,2025-05-08,2,Submitted
R05799,P0042,C05799,2025-03-17,3,Approved
R05800,P0411,C05800,2025-04-14,4,Submitted
R05801,P0011,C05801,2025-02-16,2,Approved
R05802,P0294,C05802,2025-02-04,6,Submitted
R05803,P0098,C05803,2025-03-21,7,Submitted
R05804,P0427,C05804,2025-03-14,9,Submitted
R05805,P0275,C05805,2025-02-21,6,Submitted
R05806,P0448,C05806,2025-02-10,1,Submitted
R05807,P0390,C05807,2025-04-04,4,Submitted
R05808,P0430,C05808,2025-03-30,0,Rejected
R05809,P0372,C05809,2025-03-22,3,Approved
R05810,P0230,C05810,2025-04-26,5,Submitted
R05811,P0369,C05811,2025-02-14,6,Submitted
R05812,P0426,C05812,2025-03-10,3,Submitted
R05813,P0220,C05813,2025-02-03,3,Submitted
R05814,P0065,C05814,2025-02-19,3,Approved
R05815,P0355,C05815,2025-02-19,9,Approved
R05816,P0232,C05816,2025-04-01,8,Submitted
R05817,P0328,C05817,2025-03-26,9,Submitted
R05818,P0443,C05818,2025-03-01,4,Submitted
R05819,P0052,C05819,2025-04-10,2,Approved
R05820,P0374,C05820,2025-02-06,6,Submitted
R05821,P0431,C05821,2025-02-21,9,Rejected
R05822,P0376,C05822,2025-04-15,9,Approved
R05823,P0263,C05823,2025-03-07,7,Rejected
R05824,P0267,C05824,2025-03-31,7,Submitted
R05825,P0359,C05825,2025-03-12,3,Submitted
R05826,P0317,C05826,2025-04-22,6,Approved
R05827,P0324,C05827,2025-04-16,6,Approved
R05828,P0409,C05828,2025-03-31,1,Submitted
R05829,P0396,C05829,2025-03-19,7,Rejected
R05830,P0154,C05830,2025-02-17,4,Rejected
R05831,P0358,C05831,2025-04-18,5,Submitted
R05832,P0366,C05832,2025-04-11,7,Submitted
R05833,P0140,C05833,2025-03-26,8,Submitted
R05834,P0427,C05834,2025-04-14,10,Approved
R05835,P0051,C05835,2025-05-01,5,Approved
R05836,P0117,C05836,2025-02-20,3,Submitted
R05837,P0421,C05837,2025-04-14,8,Submitted
R05838,P0046,C05838,2025-02-08,7,Submitted
R05839,P0309,C05839,2025-04-13,7,Submitted
R05840,P0088,C05840,2025-04-27,9,Submitted
R05841,P0208,C05841,2025-05-01,4,Approved
R05842,P0377,C05842,2025-04-26,0,Approved
R05843,P0269,C05843,2025-03-16,3,Submitted
R05844,P0089,C05844,2025-04-10,3,Approved
R05845,P0381,C05845,2025-02-26,4,Submitted
R05846,P0118,C05846,2025-04-09,8,Submitted
R05847,P0054,C05847,2025-02-15,2,Approved
R05848,P0441,C05848,2025-04-27,4,Submitted
R05849,P0116,C05849,2025-05-10,1,Submitted
R05850,P0118,C05850,2025-03-20,6,Submitted
R05851,P0260,C05851,2025-03-21,5,Submitted
R05852,P0075,C05852,2025-03-16,8,Approved
R05853,P0480,C05853,2025-04-19,9,Submitted
R05854,P0305,C05854,2025-03-03,1,Submitted
R05855,P0007,C05855,2025-03-24,4,Approved
R05856,P0366,C05856,2025-03-25,3,Submitted
R05857,P0122,C05857,2025-03-26,5,Submitted
R05858,P0011,C05858,2025-03-08,8,Submitted
R05859,P0348,C05859,2025-03-06,5,Rejected
R05860,P0438,C05860,2025-04-11,9,Approved
R05861,P0489,C05861,2025-02-15,1,Submitted
R05862,P0215,C05862,2025-03-20,7,Approved
R05863,P0429,C05863,2025-03-15,6,Submitted
R05864,P0279,C05864,2025-03-16,9,Submitted
R05865,P0498,C05865,2025-04-16,7,Approved
R05866,P0028,C05866,2025-04-05,2,Submitted
R05867,P0235,C05867,2025-04-24,9,Approved
R05868,P0367,C05868,2025-02-23,4,Submitted
R05869,P0313,C05869,2025-03-16,5,Submitted
R05870,P0026,C05870,2025-05-01,8,Submitted
R05871,P0409,C05871,2025-03-17,7,Submitted
R05872,P0054,C05872,2025-04-29,8,Submitted
R05873,P0029,C05873,2025-04-29,6,Submitted
R05874,P0467,C05874,2025-04-18,3,Approved
R05875,P0353,C05875,2025-04-27,4,Submitted
R05876,P0164,C05876,2025-03-12,10,Submitted
R05877,P0270,C05877,2025-02-06,2,Submitted
R05878,P0334,C05878,2025-04-05,1,Submitted
R05879,P0035,C05879,2025-04-06,8,Approved
R05880,P0286,C05880,2025-03-14,7,Submitted
R05881,P0348,C05881,2025-03-25,1,Approved
R05882,P0273,C05882,2025-04-04,9,Approved
R05883,P0451,C05883,2025-02-13,5,Submitted
R05884,P0208,C05884,2025-03-11,2,Rejected
R05885,P0238,C05885,2025-04-10,7,Approved
R05886,P0414,C05886,2025-04-30,8,Rejected
R05887,P0500,C05887,2025-04-15,2,Submitted
R05888,P0093,C05888,2025-04-30,1,Submitted
R05889,P0173,C05889,2025-02-23,3,Submitted
R05890,P0079,C05890,2025-03-08,1,Submitted
R05891,P0110,C05891,2025-02-24,3,Rejected
R05892,P0217,C05892,2025-02-23,7,Approved
R05893,P0435,C05893,2025-04-22,1,Approved
R05894,P0358,C05894,2025-03-12,2,Rejected
R05895,P0106,C05895,2025-02-26,2,Rejected
R05896,P0047,C05896,2025-03-17,7,Submitted
R05897,P0181,C05897,2025-03-25,6,Approved
R05898,P0064,C05898,2025-04-16,6,Submitted
R05899,P0246,C05899,2025-04-19,8,Submitted
R05900,P0244,C05900,2025-04-05,7,Rejected
R05901,P0422,C05901,2025-04-20,3,Approved
R05902,P0320,C05902,2025-04-24,3,Approved
R05903,P0087,C05903,2025-05-06,8,Submitted
R05904,P0217,C05904,2025-03-09,6,Approved
R05905,P0490,C05905,2025-04-04,5,Submitted
R05906,P0007,C05906,2025-05-06,3,Submitted
R05907,P0278,C05907,2025-05-03,6,Submitted
R05908,P0337,C05908,2025-03-26,9,Submitted
R05909,P0210,C05909,2025-02-18,5,Submitted
R05910,P0497,C05910,2025-03-14,8,Approved
R05911,P0169,C05911,2025-02-19,2,Submitted
R05912,P0330,C05912,2025-03-21,5,Approved
R05913,P0138,C05913,2025-02-27,2,Submitted
R05914,P0441,C05914,2025-05-03,4,Submitted
R05915,P0391,C05915,2025-02-11,7,Submitted
R05916,P0496,C05916,2025-04-18,1,Approved
R05917,P0381,C05917,2025-04-18,4,Approved
R05918,P0306,C05918,2025-03-26,5,Submitted
R05919,P0230,C05919,2025-02-13,6,Submitted
R05920,P0475,C05920,2025-02-20,7,Approved
R05921,P0308,C05921,2025-03-28,5,Submitted
R05922,P0161,C05922,2025-03-04,7,Submitted
R05923,P0001,C05923,2025-03-08,9,Submitted
R05924,P0236,C05924,2025-04-08,6,Submitted
R05925,P0437,C05925,2025-04-16,5,Submitted
R05926,P0188,C05926,2025-04-02,7,Submitted
R05927,P0418,C05927,2025-03-28,5,Submitted
R05928,P0004,C05928,2025-03-24,2,Submitted
R05929,P0401,C05929,2025-03-24,5,Submitted
R05930,P0132,C05930,2025-03-02,1,Rejected
R05931,P0427,C05931,2025-03-24,1,Submitted
R05932,P0218,C05932,2025-03-24,2,Submitted
R05933,P0260,C05933,2025-03-24,6,Submitted
R05934,P0001,C05934,2025-04-22,1,Submitted
R05935,P0071,C05935,2025-03-22,6,Approved
R05936,P0478,C05936,2025-02-07,3,Submitted
R05937,P0178,C05937,2025-04-18,7,Approved
R05938,P0457,C05938,2025-05-04,7,Approved
R05939,P0189,C05939,2025-05-01,3,Approved
R05940,P0291,C05940,2025-02-17,7,Submitted
R05941,P0008,C05941,2025-03-23,3,Submitted
R05942,P0253,C05942,2025-04-20,8,Submitted
R05943,P0408,C05943,2025-03-21,4,Approved
R05944,P0467,C05944,2025-02-06,1,Submitted
R05945,P0292,C05945,2025-02-21,6,Approved
R05946,P0434,C05946,2025-04-04,6,Submitted
R05947,P0244,C05947,2025-04-22,9,Submitted
R05948,P0123,C05948,2025-04-30,9,Submitted
R05949,P0299,C05949,2025-02-24,7,Submitted
R05950,P0283,C05950,2025-03-18,8,Submitted
R05951,P0032,C05951,2025-03-11,3,Submitted
