return_id,order_id,product_id,return_date,reason,qty,supplier_id,product_name,cost_price,return_policy_days,claim_id,claim_date,claim_qty,status,order_date,days_since_order,within_policy,qty_match,reconciliation_status,mismatch_reason,return_week
R04960,O04960,P0378,2025-04-01,Defective,4,S023,Billion,21.4,47,C04960,2025-04-04,5,Approved,2024-12-04,118,False,False,Mismatched,Late & Qty Mismatch,14
R04961,O04961,P0237,2025-02-07,Expired,2,S047,Why,147.58,86,C04961,2025-02-11,2,Submitted,2025-01-21,17,True,True,Matched,No Issue,6
R04962,O04962,P0181,2025-02-21,Expired,8,S036,Knowledge,177.12,50,C04962,2025-02-24,9,Submitted,2024-12-03,80,False,False,Mismatched,Late & Qty Mismatch,8
R04963,O04963,P0311,2025-02-14,Defective,1,S033,Author,225.1,76,C04963,2025-02-16,1,Submitted,2025-01-01,44,True,True,Matched,No Issue,7
R04964,O04964,P0037,2025-03-26,Defective,4,S033,Table,159.26,65,C04964,2025-03-26,3,Approved,2024-12-09,107,False,False,Mismatched,Late & Qty Mismatch,13
R04965,O04965,P0056,2025-04-10,Wrong Item,5,S010,Throw,461.72,18,C04965,2025-04-12,6,Approved,2025-03-03,38,False,False,Mismatched,Late & Qty Mismatch,15
R04966,O04966,P0443,2025-04-15,Damaged,4,S011,Author,193.39,90,C04966,2025-04-19,4,Submitted,2025-01-14,91,False,True,Mismatched,Late Return,16
R04967,O04967,P0237,2025-04-11,Wrong Item,8,S047,Why,147.58,86,C04967,2025-04-16,9,Rejected,2025-03-17,25,True,False,Mismatched,Qty Mismatch,15
R04968,O04968,P0358,2025-04-02,Wrong Item,2,S021,Boy,297.03,73,C04968,2025-04-05,1,Submitted,2024-12-12,111,False,False,Mismatched,Late & Qty Mismatch,14
R04969,O04969,P0349,2025-03-14,Defective,9,S022,Ready,193.56,81,C04969,2025-03-14,8,Approved,2024-12-27,77,True,False,Mismatched,Qty Mismatch,11
R04970,O04970,P0197,2025-02-28,Defective,2,S026,Rest,365.72,49,C04970,2025-03-09,1,Submitted,2024-11-20,100,False,False,Mismatched,Late & Qty Mismatch,9
R04971,O04971,P0073,2025-03-29,Damaged,2,S031,Present,12.71,81,C04971,2025-04-04,1,Submitted,2025-01-14,74,True,False,Mismatched,Qty Mismatch,13
R04972,O04972,P0059,2025-03-14,Expired,2,S021,Everything,32.16,43,C04972,2025-03-22,1,Submitted,2024-12-09,95,False,False,Mismatched,Late & Qty Mismatch,11
R04973,O04973,P0240,2025-02-20,Wrong Item,8,S049,Game,96.78,32,C04973,2025-02-25,9,Submitted,2025-01-28,23,True,False,Mismatched,Qty Mismatch,8
R04974,O04974,P0002,2025-04-21,Damaged,3,S009,Brother,475.85,49,C04974,2025-04-26,4,Approved,2024-12-26,116,False,False,Mismatched,Late & Qty Mismatch,17
R04975,O04975,P0449,2025-02-28,Wrong Item,8,S023,Year,194.37,25,C04975,2025-03-08,8,Approved,2025-01-02,57,False,True,Mismatched,Late Return,9
R04976,O04976,P0360,2025-04-14,Expired,7,S005,Dark,291.98,86,C04976,2025-04-17,7,Submitted,2024-12-19,116,False,True,Mismatched,Late Return,16
R04977,O04977,P0188,2025-04-04,Wrong Item,4,S022,Newspaper,282.05,87,C04977,2025-04-08,3,Submitted,2024-12-31,94,False,False,Mismatched,Late & Qty Mismatch,14
R04978,O04978,P0307,2025-04-25,Changed Mind,7,S036,Second,262.99,70,C04978,2025-04-29,6,Submitted,2025-01-12,103,False,False,Mismatched,Late & Qty Mismatch,17
R04979,O04979,P0030,2025-04-27,Damaged,8,S021,Science,32.76,34,C04979,2025-05-01,9,Submitted,2025-01-13,104,False,False,Mismatched,Late & Qty Mismatch,17
R04980,O04980,P0267,2025-04-07,Defective,6,S040,Receive,351.54,27,C04980,2025-04-14,5,Rejected,2025-02-17,49,False,False,Mismatched,Late & Qty Mismatch,15
R04981,O04981,P0476,2025-04-25,Wrong Item,6,S009,First,496.55,73,C04981,2025-04-25,5,Submitted,2025-02-13,71,True,False,Mismatched,Qty Mismatch,17
R04982,O04982,P0108,2025-05-02,Damaged,3,S033,Politics,380.22,81,C04982,2025-05-11,2,Submitted,2025-03-25,38,True,False,Mismatched,Qty Mismatch,18
R04983,O04983,P0332,2025-03-26,Damaged,5,S038,Still,381.34,34,C04983,2025-04-04,5,Rejected,2025-01-14,71,False,True,Mismatched,Late Return,13
R04984,O04984,P0423,2025-03-29,Wrong Item,2,S024,Occur,54.69,42,C04984,2025-03-31,3,Submitted,2024-12-09,110,False,False,Mismatched,Late & Qty Mismatch,13
R04985,O04985,P0090,2025-03-19,Defective,5,S015,Blood,241.39,62,C04985,2025-03-26,5,Submitted,2025-02-17,30,True,True,Matched,No Issue,12
R04986,O04986,P0205,2025-04-19,Defective,5,S047,Brother,307.15,63,C04986,2025-04-27,4,Submitted,2025-01-27,82,False,False,Mismatched,Late & Qty Mismatch,16
R04987,O04987,P0379,2025-04-19,Wrong Item,7,S015,Apply,409.09,20,C04987,2025-04-20,6,Submitted,2025-03-15,35,False,False,Mismatched,Late & Qty Mismatch,16
R04988,O04988,P0456,2025-02-07,Damaged,4,S013,President,251.39,40,C04988,2025-02-10,4,Submitted,2024-12-31,38,True,True,Matched,No Issue,6
R04989,O04989,P0447,2025-04-24,Defective,6,S006,International,493.14,21,C04989,2025-05-01,6,Submitted,2025-01-19,95,False,True,Mismatched,Late Return,17
R04990,O04990,P0448,2025-04-30,Wrong Item,9,S008,Call,379.16,43,C04990,2025-05-04,10,Approved,2025-04-10,20,True,False,Mismatched,Qty Mismatch,18
R04991,O04991,P0445,2025-02-02,Wrong Item,4,S040,Training,408.27,66,C04991,2025-02-02,3,Approved,2025-01-11,22,True,False,Mismatched,Qty Mismatch,5
R04992,O04992,P0381,2025-03-24,Wrong Item,6,S025,Now,67.9,54,C04992,2025-03-29,5,Approved,2025-01-30,53,True,False,Mismatched,Qty Mismatch,13
R04993,O04993,P0438,2025-05-01,Damaged,9,S026,Be,412.71,64,C04993,2025-05-09,9,Approved,2025-03-27,35,True,True,Matched,No Issue,18
R04994,O04994,P0220,2025-02-11,Defective,1,S044,Born,426.12,29,C04994,2025-02-19,2,Submitted,2025-01-28,14,True,False,Mismatched,Qty Mismatch,7
R04995,O04995,P0378,2025-02-27,Damaged,8,S023,Billion,21.4,47,C04995,2025-02-27,9,Submitted,2025-02-26,1,True,False,Mismatched,Qty Mismatch,9
R04996,O04996,P0094,2025-02-04,Changed Mind,1,S002,Prove,285.03,47,C04996,2025-02-07,0,Approved,2024-11-21,75,False,False,Mismatched,Late & Qty Mismatch,6
R04997,O04997,P0457,2025-03-12,Defective,4,S040,Beat,15.56,60,C04997,2025-03-12,3,Submitted,2024-12-01,101,False,False,Mismatched,Late & Qty Mismatch,11
R04998,O04998,P0103,2025-03-27,Damaged,3,S030,Science,164.03,61,C04998,2025-04-02,3,Submitted,2025-01-17,69,False,True,Mismatched,Late Return,13
R04999,O04999,P0223,2025-03-30,Defective,4,S013,Fire,55.9,40,C04999,2025-04-01,3,Submitted,2024-12-11,109,False,False,Mismatched,Late & Qty Mismatch,13
R05000,O05000,P0186,2025-04-07,Changed Mind,7,S015,Pick,333.39,80,C05000,2025-04-08,7,Approved,2025-03-01,37,True,True,Matched,No Issue,15
R05001,O05001,P0469,2025-03-10,Expired,9,S005,Former,119.56,36,C05001,2025-03-17,8,Submitted,2025-01-05,64,False,False,Mismatched,Late & Qty Mismatch,11
R05002,O05002,P0184,2025-03-13,Wrong Item,9,S049,Image,439.9,87,C05002,2025-03-21,8,Submitted,2024-12-02,101,False,False,Mismatched,Late & Qty Mismatch,11
R05003,O05003,P0495,2025-02-21,Damaged,1,S021,Happy,237.21,41,C05003,2025-02-27,0,Submitted,2025-01-03,49,False,False,Mismatched,Late & Qty Mismatch,8
R05004,O05004,P0162,2025-02-17,Changed Mind,1,S012,Later,319.83,65,C05004,2025-02-22,2,Approved,2024-11-20,89,False,False,Mismatched,Late & Qty Mismatch,8
R05005,O05005,P0247,2025-02-14,Changed Mind,9,S026,Theory,219.81,59,C05005,2025-02-23,8,Submitted,2024-10-21,116,False,False,Mismatched,Late & Qty Mismatch,7
R05006,O05006,P0031,2025-03-23,Defective,4,S026,Offer,307.7,77,C05006,2025-03-28,3,Submitted,2024-12-02,111,False,False,Mismatched,Late & Qty Mismatch,12
R05007,O05007,P0052,2025-04-18,Defective,3,S023,Best,389.82,80,C05007,2025-04-26,4,Approved,2025-01-22,86,False,False,Mismatched,Late & Qty Mismatch,16
R05008,O05008,P0345,2025-03-06,Wrong Item,9,S035,Treat,205.27,70,C05008,2025-03-10,10,Approved,2025-03-06,0,True,False,Mismatched,Qty Mismatch,10
R05009,O05009,P0076,2025-03-11,Defective,5,S026,High,367.21,68,C05009,2025-03-15,4,Submitted,2025-02-19,20,True,False,Mismatched,Qty Mismatch,11
R05010,O05010,P0385,2025-02-27,Damaged,6,S002,With,370.18,55,C05010,2025-02-28,7,Submitted,2025-01-02,56,False,False,Mismatched,Late & Qty Mismatch,9
R05011,O05011,P0439,2025-04-21,Damaged,1,S043,Today,356.06,28,C05011,2025-04-26,2,Submitted,2025-04-03,18,True,False,Mismatched,Qty Mismatch,17
R05012,O05012,P0278,2025-02-13,Damaged,1,S015,Woman,328.48,24,C05012,2025-02-18,2,Rejected,2025-01-16,28,False,False,Mismatched,Late & Qty Mismatch,7
R05013,O05013,P0040,2025-02-03,Expired,7,S035,Song,225.67,46,C05013,2025-02-08,8,Submitted,2024-12-16,49,False,False,Mismatched,Late & Qty Mismatch,6
R05014,O05014,P0101,2025-04-01,Damaged,8,S034,Religious,25.4,16,C05014,2025-04-04,8,Submitted,2025-01-02,89,False,True,Mismatched,Late Return,14
R05015,O05015,P0111,2025-02-14,Defective,8,S030,,151.98,19,C05015,2025-02-20,7,Submitted,2025-01-12,33,False,False,Mismatched,Late & Qty Mismatch,7
R05016,O05016,P0385,2025-04-22,Defective,7,S002,With,370.18,55,C05016,2025-04-30,7,Approved,2024-12-29,114,False,True,Mismatched,Late Return,17
R05017,O05017,P0321,2025-04-02,Damaged,9,S040,Mention,279.12,88,C05017,2025-04-02,8,Approved,2025-01-12,80,True,False,Mismatched,Qty Mismatch,14
R05018,O05018,P0249,2025-04-30,Changed Mind,1,S045,Food,482.17,51,C05018,2025-05-02,2,Submitted,2025-02-08,81,False,False,Mismatched,Late & Qty Mismatch,18
R05019,O05019,P0191,2025-02-14,Changed Mind,2,S028,Traditional,55.62,15,C05019,2025-02-23,2,Submitted,2024-12-23,53,False,True,Mismatched,Late Return,7
R05020,O05020,P0490,2025-02-14,Changed Mind,3,S036,Different,446.23,39,C05020,2025-02-22,4,Rejected,2025-01-14,31,True,False,Mismatched,Qty Mismatch,7
R05021,O05021,P0182,2025-04-15,Wrong Item,5,S001,Pick,65.6,34,C05021,2025-04-19,6,Approved,2024-12-17,119,False,False,Mismatched,Late & Qty Mismatch,16
R05022,O05022,P0426,2025-04-20,Expired,4,S008,Former,279.27,36,C05022,2025-04-25,5,Rejected,2025-04-17,3,True,False,Mismatched,Qty Mismatch,16
R05023,O05023,P0405,2025-04-23,Damaged,4,S038,Still,166.82,53,C05023,2025-04-30,3,Approved,2025-03-25,29,True,False,Mismatched,Qty Mismatch,17
R05024,O05024,P0335,2025-04-05,Wrong Item,8,S031,Investment,32.54,64,C05024,2025-04-13,9,Submitted,2025-01-01,94,False,False,Mismatched,Late & Qty Mismatch,14
R05025,O05025,P0209,2025-04-26,Changed Mind,8,S035,Long,12.48,71,C05025,2025-05-03,7,Submitted,2025-04-09,17,True,False,Mismatched,Qty Mismatch,17
R05026,O05026,P0022,2025-03-30,Damaged,7,S005,Early,78.35,43,C05026,2025-04-01,6,Approved,2025-01-21,68,False,False,Mismatched,Late & Qty Mismatch,13
R05027,O05027,P0166,2025-03-14,Wrong Item,1,S049,High,419.3,43,C05027,2025-03-23,2,Submitted,2024-12-09,95,False,False,Mismatched,Late & Qty Mismatch,11
R05028,O05028,P0099,2025-03-12,Defective,4,S038,Hear,22.46,43,C05028,2025-03-12,3,Submitted,2025-02-12,28,True,False,Mismatched,Qty Mismatch,11
R05029,O05029,P0493,2025-04-16,Changed Mind,1,S040,Cause,145.92,32,C05029,2025-04-20,1,Submitted,2025-04-05,11,True,True,Matched,No Issue,16
R05030,O05030,P0208,2025-03-08,Wrong Item,5,S038,Coach,335.12,88,C05030,2025-03-14,4,Rejected,2025-02-22,14,True,False,Mismatched,Qty Mismatch,10
R05031,O05031,P0008,2025-02-22,Defective,3,S029,Chair,434.43,21,C05031,2025-02-23,4,Submitted,2024-12-06,78,False,False,Mismatched,Late & Qty Mismatch,8
R05032,O05032,P0190,2025-03-12,Changed Mind,3,S026,On,128.51,31,C05032,2025-03-12,4,Submitted,2024-12-04,98,False,False,Mismatched,Late & Qty Mismatch,11
R05033,O05033,P0175,2025-02-02,Expired,4,S047,Break,326.13,69,C05033,2025-02-05,4,Approved,2024-12-12,52,True,True,Matched,No Issue,5
R05034,O05034,P0273,2025-03-18,Changed Mind,2,S002,News,434.87,76,C05034,2025-03-20,2,Approved,2025-02-12,34,True,True,Matched,No Issue,12
R05035,O05035,P0017,2025-04-08,Expired,7,S002,Knowledge,159.08,85,C05035,2025-04-11,6,Rejected,2024-12-23,106,False,False,Mismatched,Late & Qty Mismatch,15
R05036,O05036,P0090,2025-04-07,Expired,4,S015,Blood,241.39,62,C05036,2025-04-07,3,Submitted,2025-02-15,51,True,False,Mismatched,Qty Mismatch,15
R05037,O05037,P0141,2025-02-26,Expired,5,S004,Under,481.6,51,C05037,2025-02-27,5,Submitted,2025-01-05,52,False,True,Mismatched,Late Return,9
R05038,O05038,P0145,2025-04-26,Damaged,2,S003,Reality,149.57,71,C05038,2025-04-26,3,Submitted,2025-04-13,13,True,False,Mismatched,Qty Mismatch,17
R05039,O05039,P0166,2025-03-25,Damaged,6,S049,High,419.3,43,C05039,2025-03-27,7,Rejected,2024-12-13,102,False,False,Mismatched,Late & Qty Mismatch,13
R05040,O05040,P0337,2025-02-05,Expired,9,S005,Between,429.18,31,C05040,2025-02-08,9,Submitted,2025-01-19,17,True,True,Matched,No Issue,6
R05041,O05041,P0496,2025-02-05,Defective,8,S047,Upon,183.14,86,C05041,2025-02-05,8,Approved,2024-12-30,37,True,True,Matched,No Issue,6
R05042,O05042,P0078,2025-03-17,Expired,8,S003,Dark,46.28,65,C05042,2025-03-22,9,Submitted,2024-12-22,85,False,False,Mismatched,Late & Qty Mismatch,12
R05043,O05043,P0429,2025-03-07,Wrong Item,2,S047,Pattern,181.95,82,C05043,2025-03-08,3,Submitted,2025-01-29,37,True,False,Mismatched,Qty Mismatch,10
R05044,O05044,P0262,2025-03-26,Expired,4,S031,Soon,495.13,69,C05044,2025-04-04,3,Submitted,2025-01-31,54,True,False,Mismatched,Qty Mismatch,13
R05045,O05045,P0163,2025-04-29,Damaged,8,S026,Water,320.43,67,C05045,2025-05-03,8,Approved,2025-04-19,10,True,True,Matched,No Issue,18
R05046,O05046,P0366,2025-02-09,Damaged,1,S045,Cover,199.19,74,C05046,2025-02-16,1,Rejected,2024-12-05,66,True,True,Matched,No Issue,6
R05047,O05047,P0014,2025-04-08,Wrong Item,8,S005,Offer,114.05,68,C05047,2025-04-11,8,Approved,2025-02-15,52,True,True,Matched,No Issue,15
R05048,O05048,P0239,2025-03-21,Wrong Item,3,S040,Place,326.28,53,C05048,2025-03-25,4,Submitted,2025-01-03,77,False,False,Mismatched,Late & Qty Mismatch,12
R05049,O05049,P0072,2025-04-20,Changed Mind,8,S028,Production,107.37,71,C05049,2025-04-28,7,Approved,2025-03-08,43,True,False,Mismatched,Qty Mismatch,16
R05050,O05050,P0445,2025-04-10,Defective,6,S040,Training,408.27,66,C05050,2025-04-11,7,Approved,2025-03-17,24,True,False,Mismatched,Qty Mismatch,15
R05051,O05051,P0143,2025-02-27,Defective,7,S003,Forward,253.65,90,C05051,2025-02-28,7,Submitted,2024-12-28,61,True,True,Matched,No Issue,9
R05052,O05052,P0310,2025-03-20,Defective,2,S003,Drop,142.71,25,C05052,2025-03-25,2,Rejected,2025-03-07,13,True,True,Matched,No Issue,12
R05053,O05053,P0283,2025-03-21,Damaged,1,S002,Deep,194.04,63,C05053,2025-03-26,1,Submitted,2025-02-03,46,True,True,Matched,No Issue,12
R05054,O05054,P0269,2025-03-28,Defective,6,S036,Your,186.15,46,C05054,2025-03-30,6,Rejected,2024-12-24,94,False,True,Mismatched,Late Return,13
R05055,O05055,P0241,2025-02-24,Changed Mind,3,S044,Middle,470.82,73,C05055,2025-03-04,3,Approved,2024-11-28,88,False,True,Mismatched,Late Return,9
R05056,O05056,P0415,2025-03-30,Changed Mind,4,S010,Message,319.6,74,C05056,2025-03-30,5,Submitted,2025-02-04,54,True,False,Mismatched,Qty Mismatch,13
R05057,O05057,P0245,2025-04-02,Defective,9,S037,Him,17.57,38,C05057,2025-04-04,8,Submitted,2024-12-19,104,False,False,Mismatched,Late & Qty Mismatch,14
R05058,O05058,P0163,2025-04-03,Wrong Item,3,S026,Water,320.43,67,C05058,2025-04-10,3,Submitted,2025-01-11,82,False,True,Mismatched,Late Return,14
R05059,O05059,P0060,2025-04-04,Changed Mind,2,S014,Surface,169.41,69,C05059,2025-04-11,2,Submitted,2025-03-24,11,True,True,Matched,No Issue,14
R05060,O05060,P0006,2025-03-22,Wrong Item,2,S028,Election,86.44,52,C05060,2025-03-25,2,Submitted,2025-03-16,6,True,True,Matched,No Issue,12
R05061,O05061,P0197,2025-03-26,Damaged,2,S026,Rest,365.72,49,C05061,2025-04-02,3,Approved,2025-02-06,48,True,False,Mismatched,Qty Mismatch,13
R05062,O05062,P0470,2025-03-29,Changed Mind,6,S037,Edge,481.98,89,C05062,2025-04-07,7,Submitted,2025-03-16,13,True,False,Mismatched,Qty Mismatch,13
R05063,O05063,P0058,2025-04-24,Wrong Item,2,S017,Pm,106.03,22,C05063,2025-05-01,2,Submitted,2025-03-27,28,False,True,Mismatched,Late Return,17
R05064,O05064,P0305,2025-03-22,Defective,7,S037,Account,365.78,84,C05064,2025-03-22,7,Rejected,2025-02-04,46,True,True,Matched,No Issue,12
R05065,O05065,P0407,2025-02-02,Damaged,7,S037,Feeling,200.71,16,C05065,2025-02-04,7,Submitted,2025-01-20,13,True,True,Matched,No Issue,5
R05066,O05066,P0217,2025-03-14,Expired,7,S039,Could,169.45,86,C05066,2025-03-14,7,Approved,2024-12-18,86,True,True,Matched,No Issue,11
R05067,O05067,P0418,2025-04-24,Expired,2,S013,Fine,171.05,84,C05067,2025-04-25,2,Submitted,2025-03-05,50,True,True,Matched,No Issue,17
R05068,O05068,P0026,2025-03-25,Defective,7,S032,Option,394.74,42,C05068,2025-03-28,8,Approved,2024-12-01,114,False,False,Mismatched,Late & Qty Mismatch,13
R05069,O05069,P0303,2025-03-03,Damaged,8,S014,Per,274.91,75,C05069,2025-03-05,8,Submitted,2025-02-18,13,True,True,Matched,No Issue,10
R05070,O05070,P0005,2025-03-05,Damaged,8,S013,Face,86.45,89,C05070,2025-03-10,8,Approved,2024-12-09,86,True,True,Matched,No Issue,10
R05071,O05071,P0474,2025-04-30,Damaged,2,S028,Remain,446.66,35,C05071,2025-05-04,2,Approved,2025-04-23,7,True,True,Matched,No Issue,18
R05072,O05072,P0020,2025-02-28,Damaged,5,S050,Better,152.7,47,C05072,2025-03-04,6,Rejected,2024-12-14,76,False,False,Mismatched,Late & Qty Mismatch,9
R05073,O05073,P0390,2025-02-17,Expired,6,S006,Investment,405.35,77,C05073,2025-02-26,6,Submitted,2024-11-10,99,False,True,Mismatched,Late Return,8
R05074,O05074,P0198,2025-04-05,Wrong Item,9,S014,Value,449.58,17,C05074,2025-04-11,10,Submitted,2024-12-19,107,False,False,Mismatched,Late & Qty Mismatch,14
R05075,O05075,P0059,2025-03-27,Damaged,6,S021,Everything,32.16,43,C05075,2025-04-02,5,Approved,2025-01-22,64,False,False,Mismatched,Late & Qty Mismatch,13
R05076,O05076,P0448,2025-03-01,Wrong Item,6,S008,Call,379.16,43,C05076,2025-03-09,7,Submitted,2025-01-24,36,True,False,Mismatched,Qty Mismatch,9
R05077,O05077,P0242,2025-04-13,Damaged,6,S019,After,477.43,31,C05077,2025-04-20,6,Submitted,2025-01-14,89,False,True,Mismatched,Late Return,15
R05078,O05078,P0146,2025-02-25,Changed Mind,9,S027,Money,28.07,45,C05078,2025-02-27,10,Submitted,2024-12-20,67,False,False,Mismatched,Late & Qty Mismatch,9
R05079,O05079,P0388,2025-03-30,Changed Mind,7,S040,Economic,96.95,67,C05079,2025-03-31,7,Submitted,2025-03-15,15,True,True,Matched,No Issue,13
R05080,O05080,P0273,2025-03-26,Changed Mind,1,S002,News,434.87,76,C05080,2025-03-26,2,Submitted,2024-12-28,88,False,False,Mismatched,Late & Qty Mismatch,13
R05081,O05081,P0249,2025-03-25,Damaged,1,S045,Food,482.17,51,C05081,2025-04-03,2,Submitted,2025-01-02,82,False,False,Mismatched,Late & Qty Mismatch,13
R05082,O05082,P0014,2025-04-02,Wrong Item,4,S005,Offer,114.05,68,C05082,2025-04-07,3,Submitted,2025-03-14,19,True,False,Mismatched,Qty Mismatch,14
R05083,O05083,P0462,2025-02-28,Expired,2,S040,Necessary,328.11,29,C05083,2025-03-03,3,Submitted,2024-12-01,89,False,False,Mismatched,Late & Qty Mismatch,9
R05084,O05084,P0013,2025-04-09,Defective,3,S018,Wait,417.9,65,C05084,2025-04-11,2,Submitted,2024-12-16,114,False,False,Mismatched,Late & Qty Mismatch,15
R05085,O05085,P0391,2025-02-04,Expired,7,S006,Mention,495.35,41,C05085,2025-02-05,6,Approved,2024-11-01,95,False,False,Mismatched,Late & Qty Mismatch,6
R05086,O05086,P0384,2025-03-17,Damaged,7,S047,Better,439.96,62,C05086,2025-03-18,8,Rejected,2025-01-10,66,False,False,Mismatched,Late & Qty Mismatch,12
R05087,O05087,P0044,2025-02-13,Changed Mind,3,S006,Knowledge,455.57,59,C05087,2025-02-16,4,Submitted,2024-10-25,111,False,False,Mismatched,Late & Qty Mismatch,7
R05088,O05088,P0375,2025-02-08,Changed Mind,2,S032,Training,44.88,70,C05088,2025-02-08,3,Approved,2024-11-30,70,True,False,Mismatched,Qty Mismatch,6
R05089,O05089,P0399,2025-04-13,Wrong Item,1,S033,Hundred,377.93,37,C05089,2025-04-18,0,Rejected,2025-03-13,31,True,False,Mismatched,Qty Mismatch,15
R05090,O05090,P0019,2025-02-24,Damaged,9,S030,All,221.65,84,C05090,2025-03-05,9,Approved,2024-12-18,68,True,True,Matched,No Issue,9
R05091,O05091,P0063,2025-03-29,Expired,3,S001,Machine,416.08,24,C05091,2025-04-02,3,Rejected,2025-01-04,84,False,True,Mismatched,Late Return,13
R05092,O05092,P0491,2025-02-26,Damaged,9,S023,Move,233.27,38,C05092,2025-03-07,8,Submitted,2025-01-28,29,True,False,Mismatched,Qty Mismatch,9
R05093,O05093,P0239,2025-02-25,Damaged,4,S040,Place,326.28,53,C05093,2025-03-05,3,Approved,2025-02-06,19,True,False,Mismatched,Qty Mismatch,9
R05094,O05094,P0492,2025-04-09,Changed Mind,6,S001,Evidence,313.86,26,C05094,2025-04-10,7,Approved,2025-02-11,57,False,False,Mismatched,Late & Qty Mismatch,15
R05095,O05095,P0419,2025-03-28,Expired,7,S031,Director,339.53,44,C05095,2025-04-05,8,Submitted,2025-02-28,28,True,False,Mismatched,Qty Mismatch,13
R05096,O05096,P0337,2025-04-24,Defective,6,S005,Between,429.18,31,C05096,2025-05-02,6,Approved,2025-04-01,23,True,True,Matched,No Issue,17
R05097,O05097,P0419,2025-04-09,Changed Mind,1,S031,Director,339.53,44,C05097,2025-04-18,1,Submitted,2025-04-09,0,True,True,Matched,No Issue,15
R05098,O05098,P0403,2025-04-02,Expired,6,S036,With,257.57,67,C05098,2025-04-10,6,Submitted,2024-12-17,106,False,True,Mismatched,Late Return,14
R05099,O05099,P0404,2025-03-07,Wrong Item,6,S029,Step,414.96,44,C05099,2025-03-16,7,Submitted,2024-12-09,88,False,False,Mismatched,Late & Qty Mismatch,10
R05100,O05100,P0100,2025-02-17,Changed Mind,5,S050,Determine,62.87,74,C05100,2025-02-26,6,Approved,2025-01-22,26,True,False,Mismatched,Qty Mismatch,8
R05101,O05101,P0163,2025-04-13,Wrong Item,3,S026,Water,320.43,67,C05101,2025-04-16,2,Approved,2025-01-15,88,False,False,Mismatched,Late & Qty Mismatch,15
R05102,O05102,P0416,2025-02-23,Changed Mind,3,S033,Clear,229.74,78,C05102,2025-02-27,4,Submitted,2025-02-03,20,True,False,Mismatched,Qty Mismatch,8
R05103,O05103,P0122,2025-02-18,Damaged,7,S024,Discuss,449.08,23,C05103,2025-02-25,7,Submitted,2025-02-02,16,True,True,Matched,No Issue,8
R05104,O05104,P0432,2025-03-21,Expired,8,S045,Wide,383.14,26,C05104,2025-03-28,7,Submitted,2024-12-20,91,False,False,Mismatched,Late & Qty Mismatch,12
R05105,O05105,P0044,2025-02-04,Wrong Item,3,S006,Knowledge,455.57,59,C05105,2025-02-04,4,Submitted,2025-01-04,31,True,False,Mismatched,Qty Mismatch,6
