return_id,order_id,product_id,return_date,reason,qty,supplier_id
R05525,O05525,P0144,2025-04-23,Expired,1,S032
R05526,O05526,P0386,2025-03-19,Wrong Item,9,S014
R05527,O05527,P0316,2025-03-12,Expired,8,S023
R05528,O05528,P0182,2025-02-06,Defective,5,S001
R05529,O05529,P0030,2025-03-07,Expired,6,S021
R05530,O05530,P0084,2025-03-14,Expired,8,S030
R05531,O05531,P0166,2025-03-19,Changed Mind,6,S049
R05532,O05532,P0284,2025-04-17,Defective,4,S015
R05533,O05533,P0281,2025-03-16,Expired,3,S030
R05534,O05534,P0096,2025-03-21,Wrong Item,7,S039
R05535,O05535,P0381,2025-04-17,Defective,2,S025
R05536,O05536,P0266,2025-04-23,Wrong Item,7,S031
R05537,O05537,P0444,2025-03-14,Damaged,1,S010
R05538,O05538,P0298,2025-03-07,Expired,5,S049
R05539,O05539,P0296,2025-04-03,Defective,9,S033
R05540,O05540,P0225,2025-04-05,Wrong Item,1,S025
R05541,O05541,P0333,2025-05-01,Expired,8,S035
R05542,O05542,P0361,2025-04-22,Changed Mind,9,S019
R05543,O05543,P0374,2025-02-18,Wrong Item,9,S014
R05544,O05544,P0042,2025-04-22,Wrong Item,8,S021
R05545,O05545,P0303,2025-02-09,Damaged,4,S014
R05546,O05546,P0421,2025-03-09,Changed Mind,7,S036
R05547,O05547,P0246,2025-02-18,Damaged,1,S006
R05548,O05548,P0208,2025-04-29,Changed Mind,7,S038
R05549,O05549,P0237,2025-02-08,Wrong Item,6,S047
R05550,O05550,P0022,2025-02-16,Damaged,5,S005
R05551,O05551,P0185,2025-02-12,Expired,1,S035
R05552,O05552,P0468,2025-02-15,Changed Mind,8,S004
R05553,O05553,P0242,2025-02-15,Wrong Item,1,S019
R05554,O05554,P0363,2025-02-20,Defective,1,S026
R05555,O05555,P0283,2025-04-28,Changed Mind,3,S002
R05556,O05556,P0041,2025-02-04,Changed Mind,8,S001
R05557,O05557,P0336,2025-03-11,Expired,8,S049
R05558,O05558,P0162,2025-04-04,Changed Mind,7,S012
R05559,O05559,P0160,2025-04-26,Changed Mind,5,S005
R05560,O05560,P0474,2025-03-16,Expired,8,S028
R05561,O05561,P0089,2025-03-11,Expired,2,S023
R05562,O05562,P0322,2025-04-09,Damaged,8,S002
R05563,O05563,P0012,2025-02-03,Wrong Item,2,S006
R05564,O05564,P0424,2025-02-19,Wrong Item,5,S015
R05565,O05565,P0073,2025-02-03,Damaged,4,S031
R05566,O05566,P0076,2025-04-15,Wrong Item,1,S026
R05567,O05567,P0346,2025-04-18,Changed Mind,5,S035
R05568,O05568,P0201,2025-03-20,Damaged,7,S047
R05569,O05569,P0010,2025-03-04,Damaged,1,S046
R05570,O05570,P0352,2025-03-26,Wrong Item,2,S011
R05571,O05571,P0226,2025-04-02,Defective,9,S004
R05572,O05572,P0176,2025-04-13,Wrong Item,5,S030
R05573,O05573,P0276,2025-03-17,Defective,7,S011
R05574,O05574,P0039,2025-04-02,Damaged,2,S041
R05575,O05575,P0060,2025-03-21,Defective,7,S014
R05576,O05576,P0066,2025-03-23,Changed Mind,7,S004
R05577,O05577,P0321,2025-03-15,Expired,7,S040
R05578,O05578,P0435,2025-03-25,Defective,5,S031
R05579,O05579,P0124,2025-04-23,Expired,9,S034
R05580,O05580,P0164,2025-03-01,Changed Mind,2,S046
R05581,O05581,P0408,2025-04-14,Expired,4,S027
R05582,O05582,P0411,2025-02-22,Changed Mind,2,S022
R05583,O05583,P0386,2025-03-07,Expired,8,S014
R05584,O05584,P0159,2025-02-27,Expired,1,S001
R05585,O05585,P0057,2025-04-19,Wrong Item,9,S019
R05586,O05586,P0078,2025-02-15,Defective,5,S003
R05587,O05587,P0194,2025-02-27,Expired,3,S024
R05588,O05588,P0285,2025-04-29,Damaged,4,S011
R05589,O05589,P0015,2025-03-29,Wrong Item,1,S047
R05590,O05590,P0012,2025-02-16,Defective,3,S006
R05591,O05591,P0101,2025-03-22,Wrong Item,8,S034
R05592,O05592,P0156,2025-02-18,Defective,2,S022
R05593,O05593,P0340,2025-02-17,Changed Mind,2,S014
R05594,O05594,P0125,2025-04-06,Expired,9,S006
R05595,O05595,P0359,2025-04-24,Damaged,5,S037
R05596,O05596,P0280,2025-04-14,Wrong Item,5,S049
R05597,O05597,P0405,2025-02-16,Wrong Item,1,S038
R05598,O05598,P0394,2025-02-12,Wrong Item,6,S008
R05599,O05599,P0110,2025-05-02,Wrong Item,8,S015
R05600,O05600,P0334,2025-03-25,Expired,6,S030
R05601,O05601,P0357,2025-03-13,Defective,7,S035
R05602,O05602,P0146,2025-03-07,Expired,4,S027
R05603,O05603,P0216,2025-02-20,Changed Mind,2,S017
R05604,O05604,P0398,2025-04-06,Expired,1,S029
R05605,O05605,P0162,2025-04-02,Expired,6,S012
R05606,O05606,P0128,2025-05-01,Changed Mind,9,S043
R05607,O05607,P0314,2025-02-15,Expired,5,S010
R05608,O05608,P0332,2025-03-14,Defective,2,S038
R05609,O05609,P0150,2025-04-30,Damaged,1,S019
R05610,O05610,P0454,2025-03-22,Changed Mind,3,S012
R05611,O05611,P0036,2025-02-12,Wrong Item,4,S013
R05612,O05612,P0173,2025-02-04,Defective,7,S047
R05613,O05613,P0420,2025-04-26,Damaged,9,S047
R05614,O05614,P0022,2025-04-12,Defective,8,S005
R05615,O05615,P0206,2025-04-28,Defective,9,S045
R05616,O05616,P0127,2025-04-26,Wrong Item,7,S013
R05617,O05617,P0336,2025-02-16,Damaged,8,S049
R05618,O05618,P0445,2025-04-30,Defective,8,S040
R05619,O05619,P0356,2025-03-23,Wrong Item,1,S030
R05620,O05620,P0440,2025-03-19,Changed Mind,9,S027
R05621,O05621,P0217,2025-04-01,Wrong Item,2,S039
R05622,O05622,P0096,2025-02-28,Expired,7,S039
R05623,O05623,P0417,2025-04-23,Wrong Item,5,S038
R05624,O05624,P0429,2025-04-30,Wrong Item,4,S047
R05625,O05625,P0164,2025-04-10,Wrong Item,1,S046
R05626,O05626,P0148,2025-05-02,Defective,1,S032
R05627,O05627,P0018,2025-04-03,Damaged,3,S010
R05628,O05628,P0294,2025-04-14,Wrong Item,1,S019
R05629,O05629,P0195,2025-04-08,Wrong Item,8,S002
R05630,O05630,P0151,2025-04-26,Expired,3,S021
R05631,O05631,P0480,2025-03-04,Expired,2,S041
R05632,O05632,P0365,2025-02-12,Changed Mind,6,S025
R05633,O05633,P0123,2025-03-17,Changed Mind,4,S005
R05634,O05634,P0400,2025-02-05,Expired,4,S030
R05635,O05635,P0187,2025-04-04,Damaged,2,S047
R05636,O05636,P0453,2025-02-12,Changed Mind,2,S043
R05637,O05637,P0452,2025-02-04,Damaged,6,S046
R05638,O05638,P0149,2025-03-29,Expired,5,S050
R05639,O05639,P0104,2025-02-21,Changed Mind,9,S015
R05640,O05640,P0243,2025-03-06,Wrong Item,4,S042
R05641,O05641,P0462,2025-03-03,Expired,5,S040
R05642,O05642,P0231,2025-03-28,Changed Mind,1,S018
R05643,O05643,P0479,2025-02-19,Damaged,2,S040
R05644,O05644,P0206,2025-03-21,Damaged,3,S045
R05645,O05645,P0198,2025-04-13,Changed Mind,5,S014
R05646,O05646,P0396,2025-04-12,Damaged,5,S015
R05647,O05647,P0400,2025-02-19,Changed Mind,4,S030
R05648,O05648,P0337,2025-02-09,Changed Mind,3,S005
R05649,O05649,P0493,2025-04-19,Damaged,9,S040
R05650,O05650,P0087,2025-04-03,Defective,1,S048
R05651,O05651,P0142,2025-04-29,Wrong Item,6,S025
R05652,O05652,P0317,2025-04-30,Expired,7,S010
R05653,O05653,P0199,2025-03-09,Wrong Item,4,S007
R05654,O05654,P0046,2025-03-18,Expired,3,S017
R05655,O05655,P0288,2025-03-28,Expired,8,S045
R05656,O05656,P0015,2025-03-20,Wrong Item,9,S047
R05657,O05657,P0044,2025-02-07,Changed Mind,1,S006
R05658,O05658,P0401,2025-04-03,Damaged,9,S039
R05659,O05659,P0169,2025-03-09,Defective,7,S045
R05660,O05660,P0310,2025-04-07,Defective,1,S003
R05661,O05661,P0495,2025-03-12,Defective,7,S021
R05662,O05662,P0044,2025-03-08,Wrong Item,5,S006
R05663,O05663,P0098,2025-02-03,Wrong Item,7,S034
R05664,O05664,P0261,2025-03-05,Changed Mind,9,S030
R05665,O05665,P0109,2025-03-01,Defective,8,S024
R05666,O05666,P0283,2025-03-14,Changed Mind,6,S002
R05667,O05667,P0372,2025-03-24,Defective,2,S039
R05668,O05668,P0343,2025-02-21,Wrong Item,8,S034
R05669,O05669,P0104,2025-04-22,Damaged,4,S015
R05670,O05670,P0256,2025-04-09,Damaged,8,S006
R05671,O05671,P0379,2025-03-11,Damaged,7,S015
R05672,O05672,P0206,2025-03-13,Damaged,4,S045
R05673,O05673,P0335,2025-02-16,Expired,8,S031
R05674,O05674,P0043,2025-04-08,Defective,2,S048
R05675,O05675,P0353,2025-04-23,Damaged,9,S041
R05676,O05676,P0245,2025-04-08,Expired,6,S037
R05677,O05677,P0287,2025-03-11,Expired,7,S026
R05678,O05678,P0355,2025-04-18,Expired,1,S014
R05679,O05679,P0273,2025-03-27,Changed Mind,3,S002
R05680,O05680,P0476,2025-02-14,Changed Mind,5,S009
R05681,O05681,P0083,2025-03-01,Expired,7,S005
R05682,O05682,P0110,2025-05-01,Damaged,1,S015
R05683,O05683,P0438,2025-03-21,Defective,9,S026
R05684,O05684,P0190,2025-03-04,Wrong Item,5,S026
R05685,O05685,P0471,2025-04-26,Changed Mind,3,S008
R05686,O05686,P0288,2025-03-27,Damaged,7,S045
R05687,O05687,P0424,2025-03-07,Damaged,8,S015
R05688,O05688,P0397,2025-02-02,Wrong Item,3,S047
R05689,O05689,P0251,2025-03-31,Wrong Item,7,S037
R05690,O05690,P0212,2025-02-26,Damaged,7,S037
R05691,O05691,P0291,2025-02-17,Wrong Item,4,S006
R05692,O05692,P0133,2025-03-15,Damaged,9,S023
R05693,O05693,P0201,2025-03-25,Wrong Item,1,S047
R05694,O05694,P0285,2025-04-25,Wrong Item,1,S011
R05695,O05695,P0326,2025-02-19,Damaged,5,S009
R05696,O05696,P0409,2025-04-17,Expired,3,S033
R05697,O05697,P0095,2025-02-28,Damaged,9,S011
R05698,O05698,P0278,2025-03-18,Defective,5,S015
R05699,O05699,P0450,2025-04-17,Wrong Item,7,S047
R05700,O05700,P0429,2025-03-01,Changed Mind,1,S047
R05701,O05701,P0325,2025-03-26,Wrong Item,2,S037
R05702,O05702,P0219,2025-03-18,Defective,4,S026
R05703,O05703,P0089,2025-04-09,Changed Mind,9,S023
R05704,O05704,P0072,2025-02-22,Changed Mind,5,S028
R05705,O05705,P0247,2025-04-14,Damaged,5,S026
R05706,O05706,P0129,2025-02-15,Expired,9,S043
R05707,O05707,P0212,2025-03-01,Damaged,8,S037
R05708,O05708,P0428,2025-03-31,Changed Mind,2,S029
R05709,O05709,P0343,2025-03-31,Changed Mind,7,S034
R05710,O05710,P0096,2025-02-13,Expired,1,S039
R05711,O05711,P0075,2025-04-02,Wrong Item,9,S039
R05712,O05712,P0423,2025-02-27,Expired,3,S024
R05713,O05713,P0495,2025-02-18,Damaged,2,S021
R05714,O05714,P0054,2025-04-24,Wrong Item,4,S037
R05715,O05715,P0344,2025-04-01,Damaged,4,S012
R05716,O05716,P0459,2025-02-04,Expired,3,S025
R05717,O05717,P0413,2025-04-11,Wrong Item,2,S010
R05718,O05718,P0054,2025-03-18,Expired,5,S037
R05719,O05719,P0218,2025-04-30,Defective,4,S022
R05720,O05720,P0016,2025-03-27,Changed Mind,5,S025
R05721,O05721,P0099,2025-03-06,Wrong Item,8,S038
R05722,O05722,P0020,2025-03-17,Changed Mind,2,S050
R05723,O05723,P0046,2025-03-13,Defective,9,S017
R05724,O05724,P0451,2025-02-25,Wrong Item,1,S026
R05725,O05725,P0193,2025-04-04,Changed Mind,8,S014
R05726,O05726,P0383,2025-04-30,Changed Mind,5,S033
R05727,O05727,P0058,2025-04-16,Wrong Item,2,S017
R05728,O05728,P0437,2025-03-07,Changed Mind,8,S036
R05729,O05729,P0111,2025-04-08,Changed Mind,5,S030
R05730,O05730,P0129,2025-02-03,Wrong Item,3,S043
R05731,O05731,P0337,2025-02-25,Changed Mind,7,S005
R05732,O05732,P0194,2025-03-26,Changed Mind,4,S024
R05733,O05733,P0413,2025-02-15,Damaged,6,S010
R05734,O05734,P0340,2025-03-15,Damaged,8,S014
R05735,O05735,P0326,2025-04-05,Defective,1,S009
R05736,O05736,P0008,2025-03-06,Damaged,2,S029
R05737,O05737,P0029,2025-02-06,Damaged,8,S011
R05738,O05738,P0112,2025-03-06,Defective,7,S042
R05739,O05739,P0435,2025-03-31,Changed Mind,9,S031
R05740,O05740,P0161,2025-04-28,Changed Mind,2,S041
R05741,O05741,P0131,2025-02-06,Damaged,8,S011
R05742,O05742,P0188,2025-02-28,Defective,6,S022
R05743,O05743,P0163,2025-03-31,Changed Mind,1,S026
R05744,O05744,P0197,2025-02-08,Expired,4,S026
R05745,O05745,P0475,2025-02-19,Wrong Item,2,S031
R05746,O05746,P0364,2025-03-30,Wrong Item,7,S004
R05747,O05747,P0204,2025-04-11,Wrong Item,9,S043
R05748,O05748,P0212,2025-03-27,Damaged,6,S037
R05749,O05749,P0109,2025-02-17,Wrong Item,4,S024
R05750,O05750,P0276,2025-03-03,Wrong Item,5,S011
R05751,O05751,P0073,2025-03-02,Expired,1,S031
R05752,O05752,P0167,2025-04-19,Changed Mind,4,S014
R05753,O05753,P0260,2025-04-14,Expired,3,S011
R05754,O05754,P0243,2025-02-26,Damaged,9,S042
R05755,O05755,P0275,2025-04-05,Wrong Item,6,S028
R05756,O05756,P0102,2025-03-06,Changed Mind,4,S018
R05757,O05757,P0475,2025-03-22,Wrong Item,3,S031
R05758,O05758,P0173,2025-03-05,Wrong Item,4,S047
R05759,O05759,P0171,2025-02-14,Damaged,8,S009
R05760,O05760,P0141,2025-02-14,Wrong Item,5,S004
R05761,O05761,P0397,2025-02-27,Defective,1,S047
R05762,O05762,P0188,2025-04-13,Changed Mind,5,S022
R05763,O05763,P0441,2025-03-11,Changed Mind,8,S005
R05764,O05764,P0086,2025-04-25,Defective,4,S017
R05765,O05765,P0476,2025-02-16,Damaged,2,S009
R05766,O05766,P0052,2025-02-21,Wrong Item,3,S023
R05767,O05767,P0111,2025-03-19,Wrong Item,9,S030
R05768,O05768,P0437,2025-04-17,Changed Mind,7,S036
R05769,O05769,P0365,2025-04-14,Damaged,3,S025
R05770,O05770,P0342,2025-03-24,Damaged,5,S009
R05771,O05771,P0043,2025-04-05,Damaged,3,S048
R05772,O05772,P0211,2025-04-28,Wrong Item,4,S025
R05773,O05773,P0456,2025-04-19,Damaged,8,S013
R05774,O05774,P0500,2025-04-07,Defective,3,S026
R05775,O05775,P0200,2025-04-06,Expired,3,S003
R05776,O05776,P0298,2025-04-15,Damaged,8,S049
R05777,O05777,P0346,2025-03-11,Expired,7,S035
R05778,O05778,P0240,2025-04-25,Wrong Item,7,S049
R05779,O05779,P0115,2025-02-12,Damaged,2,S029
R05780,O05780,P0026,2025-02-13,Changed Mind,7,S032
R05781,O05781,P0407,2025-02-03,Wrong Item,3,S037
R05782,O05782,P0299,2025-03-05,Defective,7,S012
R05783,O05783,P0077,2025-04-05,Defective,4,S034
R05784,O05784,P0412,2025-02-14,Expired,8,S002
R05785,O05785,P0137,2025-03-13,Expired,8,S016
R05786,O05786,P0020,2025-05-01,Changed Mind,6,S050
R05787,O05787,P0440,2025-03-21,Changed Mind,3,S027
R05788,O05788,P0211,2025-04-30,Defective,6,S025
R05789,O05789,P0240,2025-02-17,Damaged,6,S049
R05790,O05790,P0039,2025-03-01,Defective,3,S041
R05791,O05791,P0435,2025-04-10,Defective,4,S031
R05792,O05792,P0268,2025-02-12,Changed Mind,2,S037
R05793,O05793,P0207,2025-02-13,Expired,1,S018
R05794,O05794,P0479,2025-04-05,Changed Mind,2,S040
R05795,O05795,P0439,2025-04-04,Changed Mind,7,S043
R05796,O05796,P0462,2025-03-01,Changed Mind,5,S040
R05797,O05797,P0267,2025-02-20,Defective,9,S040
R05798,O05798,P0154,2025-05-01,Damaged,3,S028
R05799,O05799,P0042,2025-03-12,Defective,2,S021
R05800,O05800,P0411,2025-04-11,Wrong Item,4,S022
R05801,O05801,P0011,2025-02-12,Changed Mind,2,S035
R05802,O05802,P0294,2025-02-03,Changed Mind,7,S019
R05803,O05803,P0098,2025-03-17,Wrong Item,6,S034
R05804,O05804,P0427,2025-03-12,Changed Mind,8,S005
R05805,O05805,P0275,2025-02-19,Changed Mind,5,S028
R05806,O05806,P0448,2025-02-04,Changed Mind,2,S008
R05807,O05807,P0390,2025-04-02,Wrong Item,4,S006
R05808,O05808,P0430,2025-03-27,Defective,1,S004
R05809,O05809,P0372,2025-03-16,Changed Mind,2,S039
R05810,O05810,P0230,2025-04-24,Damaged,4,S045
R05811,O05811,P0369,2025-02-05,Wrong Item,6,S018
R05812,O05812,P0426,2025-03-01,Expired,4,S008
R05813,O05813,P0220,2025-02-02,Wrong Item,4,S044
R05814,O05814,P0065,2025-02-10,Defective,2,S013
R05815,O05815,P0355,2025-02-13,Wrong Item,9,S014
R05816,O05816,P0232,2025-03-28,Expired,8,S047
R05817,O05817,P0328,2025-03-26,Damaged,8,S009
R05818,O05818,P0443,2025-02-20,Expired,5,S011
R05819,O05819,P0052,2025-04-03,Wrong Item,3,S023
R05820,O05820,P0374,2025-02-04,Expired,6,S014
R05821,O05821,P0431,2025-02-15,Wrong Item,9,S012
R05822,O05822,P0376,2025-04-10,Damaged,8,S038
R05823,O05823,P0263,2025-02-26,Damaged,7,S024
R05824,O05824,P0267,2025-03-26,Defective,8,S040
R05825,O05825,P0359,2025-03-05,Damaged,4,S037
R05826,O05826,P0317,2025-04-19,Changed Mind,6,S010
R05827,O05827,P0324,2025-04-13,Expired,5,S001
R05828,O05828,P0409,2025-03-29,Expired,2,S033
R05829,O05829,P0396,2025-03-19,Wrong Item,8,S015
R05830,O05830,P0154,2025-02-08,Damaged,3,S028
R05831,O05831,P0358,2025-04-16,Defective,5,S021
R05832,O05832,P0366,2025-04-11,Defective,8,S045
R05833,O05833,P0140,2025-03-21,Defective,9,S040
R05834,O05834,P0427,2025-04-07,Changed Mind,9,S005
R05835,O05835,P0051,2025-04-29,Damaged,5,S003
R05836,O05836,P0117,2025-02-17,Defective,2,S010
R05837,O05837,P0421,2025-04-10,Changed Mind,7,S036
R05838,O05838,P0046,2025-02-02,Expired,7,S017
R05839,O05839,P0309,2025-04-08,Wrong Item,8,S043
R05840,O05840,P0088,2025-04-26,Damaged,8,S047
R05841,O05841,P0208,2025-04-25,Damaged,5,S038
R05842,O05842,P0377,2025-04-19,Expired,1,S033
R05843,O05843,P0269,2025-03-16,Damaged,4,S036
R05844,O05844,P0089,2025-04-05,Damaged,4,S023
R05845,O05845,P0381,2025-02-18,Damaged,3,S025
R05846,O05846,P0118,2025-04-03,Damaged,8,S017
R05847,O05847,P0054,2025-02-11,Changed Mind,3,S037
R05848,O05848,P0441,2025-04-18,Changed Mind,5,S005
R05849,O05849,P0116,2025-05-01,Wrong Item,2,S004
R05850,O05850,P0118,2025-03-12,Damaged,6,S017
R05851,O05851,P0260,2025-03-20,Expired,6,S011
R05852,O05852,P0075,2025-03-10,Defective,8,S039
R05853,O05853,P0480,2025-04-11,Wrong Item,8,S041
R05854,O05854,P0305,2025-03-02,Defective,1,S037
R05855,O05855,P0007,2025-03-15,Defective,5,S048
R05856,O05856,P0366,2025-03-20,Damaged,2,S045
R05857,O05857,P0122,2025-03-18,Expired,5,S024
R05858,O05858,P0011,2025-03-06,Defective,9,S035
R05859,O05859,P0348,2025-02-27,Defective,4,S040
R05860,O05860,P0438,2025-04-07,Wrong Item,8,S026
R05861,O05861,P0489,2025-02-09,Expired,1,S046
R05862,O05862,P0215,2025-03-18,Expired,8,S039
R05863,O05863,P0429,2025-03-08,Defective,6,S047
R05864,O05864,P0279,2025-03-15,Expired,8,S006
R05865,O05865,P0498,2025-04-09,Wrong Item,6,S009
R05866,O05866,P0028,2025-04-04,Wrong Item,3,S049
R05867,O05867,P0235,2025-04-18,Wrong Item,8,S022
R05868,O05868,P0367,2025-02-22,Damaged,5,S042
R05869,O05869,P0313,2025-03-10,Defective,5,S050
R05870,O05870,P0026,2025-05-01,Expired,7,S032
R05871,O05871,P0409,2025-03-12,Wrong Item,6,S033
R05872,O05872,P0054,2025-04-20,Defective,9,S037
R05873,O05873,P0029,2025-04-23,Defective,7,S011
R05874,O05874,P0467,2025-04-15,Damaged,3,S048
R05875,O05875,P0353,2025-04-27,Expired,5,S041
R05876,O05876,P0164,2025-03-07,Expired,9,S046
R05877,O05877,P0270,2025-02-03,Wrong Item,2,S024
R05878,O05878,P0334,2025-04-03,Wrong Item,1,S030
R05879,O05879,P0035,2025-04-03,Defective,8,S049
R05880,O05880,P0286,2025-03-09,Expired,8,S008
R05881,O05881,P0348,2025-03-21,Expired,2,S040
R05882,O05882,P0273,2025-04-03,Wrong Item,8,S002
R05883,O05883,P0451,2025-02-12,Changed Mind,5,S026
R05884,O05884,P0208,2025-03-09,Defective,2,S038
R05885,O05885,P0238,2025-04-05,Expired,7,S008
R05886,O05886,P0414,2025-04-30,Damaged,7,S005
R05887,O05887,P0500,2025-04-09,Damaged,3,S026
R05888,O05888,P0093,2025-04-23,Changed Mind,1,S014
R05889,O05889,P0173,2025-02-17,Wrong Item,4,S047
R05890,O05890,P0079,2025-03-06,Wrong Item,2,S050
R05891,O05891,P0110,2025-02-19,Wrong Item,4,S015
R05892,O05892,P0217,2025-02-20,Damaged,8,S039
R05893,O05893,P0435,2025-04-18,Wrong Item,2,S031
R05894,O05894,P0358,2025-03-10,Damaged,1,S021
R05895,O05895,P0106,2025-02-22,Changed Mind,3,S034
R05896,O05896,P0047,2025-03-12,Defective,7,S005
R05897,O05897,P0181,2025-03-18,Expired,6,S036
R05898,O05898,P0064,2025-04-11,Changed Mind,6,S045
R05899,O05899,P0246,2025-04-11,Damaged,7,S006
R05900,O05900,P0244,2025-03-27,Changed Mind,8,S041
R05901,O05901,P0422,2025-04-11,Expired,3,S045
R05902,O05902,P0320,2025-04-15,Defective,3,S013
R05903,O05903,P0087,2025-04-27,Expired,8,S048
R05904,O05904,P0217,2025-03-06,Damaged,7,S039
R05905,O05905,P0490,2025-04-03,Expired,5,S036
R05906,O05906,P0007,2025-04-28,Changed Mind,4,S048
R05907,O05907,P0278,2025-05-01,Wrong Item,6,S015
R05908,O05908,P0337,2025-03-20,Changed Mind,9,S005
R05909,O05909,P0210,2025-02-15,Damaged,6,S015
R05910,O05910,P0497,2025-03-14,Defective,8,S009
R05911,O05911,P0169,2025-02-12,Expired,1,S045
R05912,O05912,P0330,2025-03-18,Defective,6,S015
R05913,O05913,P0138,2025-02-22,Damaged,2,S008
R05914,O05914,P0441,2025-04-27,Expired,3,S005
R05915,O05915,P0391,2025-02-04,Changed Mind,6,S006
R05916,O05916,P0496,2025-04-09,Changed Mind,2,S047
R05917,O05917,P0381,2025-04-17,Damaged,4,S025
R05918,O05918,P0306,2025-03-18,Expired,6,S011
R05919,O05919,P0230,2025-02-04,Changed Mind,5,S045
R05920,O05920,P0475,2025-02-18,Damaged,6,S031
R05921,O05921,P0308,2025-03-28,Damaged,6,S013
R05922,O05922,P0161,2025-03-03,Defective,8,S041
R05923,O05923,P0001,2025-03-01,Changed Mind,9,S017
R05924,O05924,P0236,2025-03-30,Expired,5,S034
R05925,O05925,P0437,2025-04-11,Changed Mind,6,S036
R05926,O05926,P0188,2025-04-02,Changed Mind,6,S022
R05927,O05927,P0418,2025-03-20,Changed Mind,6,S013
R05928,O05928,P0004,2025-03-18,Damaged,2,S020
R05929,O05929,P0401,2025-03-15,Wrong Item,4,S039
R05930,O05930,P0132,2025-02-28,Wrong Item,1,S047
R05931,O05931,P0427,2025-03-18,Defective,1,S005
R05932,O05932,P0218,2025-03-19,Changed Mind,1,S022
R05933,O05933,P0260,2025-03-22,Wrong Item,7,S011
R05934,O05934,P0001,2025-04-15,Defective,1,S017
R05935,O05935,P0071,2025-03-22,Damaged,6,S034
R05936,O05936,P0478,2025-02-03,Changed Mind,2,S014
R05937,O05937,P0178,2025-04-11,Expired,6,S048
R05938,O05938,P0457,2025-05-02,Damaged,6,S040
R05939,O05939,P0189,2025-04-22,Defective,3,S014
R05940,O05940,P0291,2025-02-12,Damaged,8,S006
R05941,O05941,P0008,2025-03-14,Expired,4,S029
R05942,O05942,P0253,2025-04-19,Damaged,7,S022
R05943,O05943,P0408,2025-03-13,Defective,4,S027
R05944,O05944,P0467,2025-02-05,Expired,1,S048
R05945,O05945,P0292,2025-02-17,Expired,6,S026
R05946,O05946,P0434,2025-04-02,Damaged,5,S027
R05947,O05947,P0244,2025-04-13,Expired,9,S041
R05948,O05948,P0123,2025-04-22,Damaged,9,S005
R05949,O05949,P0299,2025-02-16,Changed Mind,8,S012
R05950,O05950,P0283,2025-03-12,Expired,7,S002
R05951,O05951,P0032,2025-03-02,Damaged,2,S025
R05952,O05952,P0334,2025-03-09,Changed Mind,8,S030
R05953,O05953,P0377,2025-04-11,Expired,3,S033
R05954,O05954,P0146,2025-03-25,Changed Mind,6,S027
R05955,O05955,P0156,2025-03-18,Expired,7,S022
R05956,O05956,P0413,2025-03-23,Defective,6,S010
R05957,O05957,P0016,2025-03-22,Defective,5,S025
R05958,O05958,P0355,2025-03-16,Damaged,4,S014
R05959,O05959,P0047,2025-03-24,Wrong Item,2,S005
R05960,O05960,P0251,2025-02-16,Defective,9,S037
R05961,O05961,P0187,2025-02-07,Wrong Item,7,S047
R05962,O05962,P0031,2025-02-25,Changed Mind,7,S026
R05963,O05963,P0260,2025-03-27,Changed Mind,4,S011
R05964,O05964,P0421,2025-03-08,Wrong Item,5,S036
R05965,O05965,P0017,2025-04-03,Damaged,6,S002
R05966,O05966,P0039,2025-04-11,Expired,2,S041
R05967,O05967,P0304,2025-02-27,Wrong Item,4,S038
R05968,O05968,P0430,2025-02-07,Wrong Item,4,S004
R05969,O05969,P0474,2025-03-27,Wrong Item,4,S028
R05970,O05970,P0432,2025-02-13,Wrong Item,7,S045
R05971,O05971,P0039,2025-03-06,Wrong Item,7,S041
R05972,O05972,P0489,2025-04-15,Damaged,7,S046
R05973,O05973,P0132,2025-03-26,Defective,7,S047
R05974,O05974,P0030,2025-04-11,Expired,2,S021
R05975,O05975,P0158,2025-03-30,Defective,5,S006
R05976,O05976,P0278,2025-03-08,Wrong Item,2,S015
R05977,O05977,P0203,2025-03-12,Defective,5,S046
R05978,O05978,P0066,2025-05-02,Damaged,6,S004
R05979,O05979,P0108,2025-03-11,Changed Mind,3,S033
R05980,O05980,P0268,2025-02-07,Defective,6,S037
R05981,O05981,P0222,2025-02-23,Expired,5,S017
R05982,O05982,P0292,2025-02-23,Damaged,4,S026
R05983,O05983,P0018,2025-03-02,Changed Mind,9,S010
R05984,O05984,P0090,2025-02-09,Damaged,8,S015
R05985,O05985,P0181,2025-04-04,Wrong Item,7,S036
R05986,O05986,P0255,2025-04-21,Changed Mind,1,S006
R05987,O05987,P0455,2025-02-12,Expired,9,S026
